SaleID,price
200096,2357.233007912132
200097,1234.732108313071
200098,409.0544796787318
200099,20053.641449033912
200100,21696.171826416386
200101,8005.626142073723
200102,1777.8150686460508
200103,10194.066674443784
200104,5551.311803801622
200105,3355.83743054558
200106,8731.360102824121
200107,1869.8517808973397
200108,14513.51311481519
200109,8177.788390667655
200110,1221.7334089063895
200111,1709.7267589219628
200112,1891.851362107248
200113,583.6117102771022
200114,2336.377858882783
200115,1297.0596433694582
200116,13428.992494425114
200117,16871.963646973105
200118,58179.26637865323
200119,226.14378851624437
200120,3462.475521456454
200121,2669.3350807802235
200122,676.8289356756741
200123,2183.513331131787
200124,53152.560271160895
200125,796.2091268694348
200126,3479.467785733799
200127,15048.468737093306
200128,1615.9101690652437
200129,5580.53739582414
200130,3822.583351980181
200131,3112.3337523561527
200132,1196.6093528639067
200133,2803.157006318156
200134,1267.163685017907
200135,2990.020886745789
200136,3846.486546768681
200137,1268.7653042085112
200138,9731.526561929604
200139,6532.151297118669
200140,2583.7470209405847
200141,1467.165633008611
200142,5715.6224771381585
200143,9466.890011913994
200144,1365.373655345306
200145,6140.169656410546
200146,2601.605847076483
200147,4448.8085358663575
200148,2505.9941271547737
200149,263.5909340599105
200150,10722.223296692646
200151,5289.271512588043
200152,553.4560624436763
200153,480.3898778065312
200154,7237.984823522494
200155,3165.969987357217
200156,16391.936474038066
200157,8946.290942548989
200158,10393.785733149902
200159,14312.231432131493
200160,6670.311915673559
200161,7335.600443686006
200162,6382.189086775545
200163,680.2488448700365
200164,16505.035591593056
200165,15127.642586051548
200166,24966.086838013667
200167,3568.6014646676786
200168,39772.0850330636
200169,766.4361804275393
200170,2581.387719199333
200171,8562.147414497744
200172,2048.143777323124
200173,34831.27219926263
200174,1179.280370681542
200175,2198.1716877251015
200176,7947.670153927178
200177,5788.163026561999
200178,5292.366622858694
200179,3886.7364129692373
200180,940.1080960574177
200181,19378.066830066557
200182,4467.345822736732
200183,1560.1971388199213
200184,1977.7240970407543
200185,4585.159713051931
200186,3010.8407185615497
200187,7244.40271899214
200188,9745.174950672614
200189,12316.323756755675
200190,4034.5845954894075
200191,3008.7151958342974
200192,1090.1458405357212
200193,4067.686083768462
200194,7869.996047064387
200195,2503.89320101834
200196,897.9270621020273
200197,23172.677824688206
200198,1324.0727730719245
200199,4354.849369379179
200200,666.2306326444393
200201,7402.5478743290005
200202,2045.4461852474662
200203,1730.7092587311727
200204,8185.075285003246
200205,5286.535656464424
200206,855.3080957937859
200207,5551.019865003545
200208,5433.628250020953
200209,1171.8780403174856
200210,14108.917758522977
200211,5463.808238928778
200212,7481.38406421591
200213,8475.585213963115
200214,20171.487579259578
200215,7262.146412183285
200216,3069.299505491782
200217,1183.8432699817504
200218,10395.324576545549
200219,1171.2507832028405
200220,2340.4553166295923
200221,7617.302662169991
200222,2371.8663289153487
200223,860.4500045385996
200224,13348.274094342778
200225,3473.6768995946522
200226,1206.2053277975097
200227,8325.009665705336
200228,211.53408402069843
200229,6716.27823398514
200230,8073.356188838745
200231,4777.6316723262225
200232,1058.0101658882936
200233,7396.765397162486
200234,429.0893155060545
200235,8491.414568086238
200236,13156.800610259143
200237,4502.094762134535
200238,7257.815501739469
200239,9229.17024204438
200240,24548.143152235596
200241,10954.16533203809
200242,4012.9177811685554
200243,2876.419635154752
200244,6378.593219370486
200245,4475.101288845835
200246,4607.655817654898
200247,1475.6331080660539
200248,333.78773782788915
200249,10138.441651774825
200250,34262.24786293578
200251,10323.283887410878
200252,817.2644163091302
200253,8470.083090232336
200254,10948.057902762326
200255,7793.180393133928
200256,2611.7663584455795
200257,9199.346526398469
200258,3501.1522746524042
200259,7842.986213476506
200260,1697.1397796704737
200261,4603.647467628463
200262,2643.727637785606
200263,8952.431684858173
200264,6627.780136010292
200265,5351.165128090657
200266,1275.6031930928866
200267,13442.819861028784
200268,8038.661696901925
200269,3511.52978539416
200270,9509.053940551192
200271,2869.6983442481996
200272,4809.605187986828
200273,16557.095755642942
200274,474.3088878931796
200275,14761.436970909468
200276,1766.2074696751642
200277,3008.419361344684
200278,2001.9358458622078
200279,9472.56766828031
200280,2446.32088156813
200281,700.5451504810771
200282,13406.952565472737
200283,6362.204379484042
200284,436.8529110790315
200285,5734.4915938611575
200286,2319.8298077864206
200287,12130.25113261068
200288,12779.761753842868
200289,3178.737902320075
200290,7267.958399563094
200291,11661.620467527264
200292,2956.6933248110304
200293,8719.65056629263
200294,6622.543350027103
200295,1709.1401480003428
200296,2769.105218003684
200297,7749.840473591466
200298,1352.3844156732875
200299,4526.626523359784
200300,5022.797433139304
200301,5212.75849457036
200302,1661.45714264358
200303,7122.467799536313
200304,2485.476878809894
200305,3889.4907357870143
200306,1733.3594200084597
200307,14938.514605842982
200308,1525.9712182476514
200309,1235.6945076708503
200310,991.4726173491406
200311,1199.3284244211188
200312,11060.201725876024
200313,1769.3556468474183
200314,5488.410576367973
200315,1067.9309055216236
200316,37274.943076361466
200317,2596.235322621368
200318,495.7381739246866
200319,10083.605875397963
200320,3637.2467462977334
200321,30915.108938730315
200322,18962.296017984205
200323,1462.4690196430774
200324,24746.710886333723
200325,5534.328694323736
200326,2380.4187707002657
200327,21516.63519482177
200328,883.4828102599058
200329,8072.385651026623
200330,2020.9804579157417
200331,1496.057094707888
200332,11754.818953417767
200333,1151.2426917769226
200334,475.9880816368419
200335,1448.855610507474
200336,1511.3549295275893
200337,1134.8129269611172
200338,1891.4641539468744
200339,13325.205403613527
200340,29809.65660916287
200341,2919.693316062019
200342,5714.999857500954
200343,1866.437840369235
200344,4896.910857568854
200345,7029.041308515042
200346,1215.8458019676063
200347,11821.34590901139
200348,10018.411572108856
200349,752.3354616399408
200350,11518.49361805493
200351,2476.999759294689
200352,637.383022023222
200353,1377.3813341395075
200354,3629.008557606585
200355,786.0807449018703
200356,4474.829118324561
200357,1584.3277642404632
200358,3025.9721306747824
200359,8268.530956798706
200360,15941.3409863402
200361,1734.436658463469
200362,2226.827579714266
200363,1634.2178012652303
200364,6338.3669669210285
200365,8921.452549372163
200366,836.6413666161111
200367,7122.586636683978
200368,6589.2181502373105
200369,5518.763881268158
200370,941.5982930595537
200371,11110.427807440137
200372,1392.810909372694
200373,1120.1684648293813
200374,990.1247663496562
200375,1209.9198931428732
200376,2585.614061689857
200377,1991.816676963792
200378,1479.0678069080834
200379,1662.826781391333
200380,837.4954112276569
200381,3549.039698438191
200382,33572.034401263765
200383,1975.0060413896542
200384,2548.0947449190207
200385,887.4183511039282
200386,1245.2319718090794
200387,3782.2531045891533
200388,7823.734531858467
200389,7610.101819866013
200390,339.8017233279319
200391,3995.7084839473437
200392,1213.6783550254963
200393,2806.5661265647677
200394,3764.1797671185464
200395,-101.32949875961967
200396,3239.5637424257925
200397,1102.0158323219396
200398,2219.8109944078597
200399,796.0857632804286
200400,2037.4054060340425
200401,5060.141521419552
200402,1600.993242909472
200403,3324.3042735387025
200404,634.5232687881155
200405,647.2465948549466
200406,2615.955359628497
200407,1518.601582483258
200408,6933.79620540777
200409,12906.252882269218
200410,10410.637021314507
200411,1485.3029331893374
200412,19113.969054340167
200413,11120.466304586544
200414,4596.705810558284
200415,9087.495477074513
200416,8187.5651282730805
200417,1855.4833679049075
200418,1095.2938935641523
200419,18429.849354006434
200420,19084.076137677468
200421,1490.5015572369484
200422,1444.4902126127404
200423,1120.7573548129003
200424,51379.81324790117
200425,8762.445156988848
200426,3624.0703935539022
200427,18332.17584656094
200428,1672.1521507802363
200429,5276.824294764516
200430,3289.6252676623635
200431,2645.4296420562787
200432,4232.386978603288
200433,16002.170051625397
200434,602.5536822000281
200435,5389.576858248169
200436,10398.138891021896
200437,806.5318411488004
200438,226.53179304009325
200439,1208.077968367797
200440,1425.2081093602717
200441,1025.2391150832545
200442,1397.043908930158
200443,6186.620898150988
200444,1356.4373806902404
200445,2937.788991189763
200446,3951.630496699669
200447,6982.2889989382475
200448,14147.260675673075
200449,1117.6663865207413
200450,3131.254660185473
200451,1116.0071237487646
200452,2813.906865454251
200453,3373.685570033681
200454,1806.0575470297915
200455,8643.296498113681
200456,1253.928024519247
200457,1232.3731480830627
200458,643.5575913863844
200459,4776.108332059085
200460,3062.964815092657
200461,3820.742522166118
200462,6378.406390473997
200463,8659.980991082675
200464,1365.2364496773737
200465,8467.490405006383
200466,2107.6630782391044
200467,2868.0718738727883
200468,2317.6808769753884
200469,276.21467948589327
200470,9402.546690908157
200471,440.4631404948443
200472,8187.378362174372
200473,51499.72658250498
200474,1561.5179418603839
200475,3665.3884440675206
200476,12668.401993981362
200477,5217.34669164866
200478,5114.427121717443
200479,1202.0059671401941
200480,6256.779183141129
200481,1713.4418113198922
200482,1319.373341926179
200483,2618.1923165636304
200484,2159.1040589631602
200485,4956.878759634286
200486,5143.376644514955
200487,9300.058329954016
200488,1061.41207256812
200489,5558.197910002706
200490,8629.617991939253
200491,8571.802704987876
200492,18387.595112117742
200493,88.51435046944071
200494,2593.2425743043573
200495,5634.091443213364
200496,423.0007227117938
200497,443.39406803417864
200498,17560.850062639853
200499,676.0787832766596
200500,5617.839569410071
200501,3933.201632932726
200502,1904.2974149666775
200503,625.3540217709141
200504,2709.6700221772244
200505,6077.136485145898
200506,167.14659265262898
200507,3568.0501007864696
200508,2242.973732518187
200509,1506.8669863389434
200510,8075.78275922031
200511,9656.621269920792
200512,25753.59640765337
200513,14605.965648834434
200514,12553.326076874426
200515,670.3971338551551
200516,22473.212246309482
200517,9147.358782113843
200518,2361.2984057249155
200519,14510.54017358188
200520,1677.6798384652452
200521,23895.250965905732
200522,151.93432735340167
200523,4263.122716745407
200524,8971.425768678666
200525,467.4840803750178
200526,286.1340335461485
200527,5919.364026715664
200528,3413.2896128880375
200529,668.9126713634101
200530,7577.889356347012
200531,15242.375694348275
200532,1788.60778447422
200533,19493.157693902413
200534,1234.3548590441512
200535,369.73741687890504
200536,1040.9439315527943
200537,904.7246161470378
200538,4159.29137890965
200539,6700.231016439684
200540,2586.49898508936
200541,2563.752687203379
200542,2717.3827478694466
200543,4724.468977244929
200544,526.5768386614559
200545,3590.9212095327284
200546,7128.860929872363
200547,4253.698576776118
200548,3799.4471206961425
200549,13782.860682726467
200550,12610.196857059882
200551,408.7251056694779
200552,11976.705404131968
200553,212.9583935658406
200554,11965.577823876141
200555,2683.122508344356
200556,4001.523236157828
200557,12486.528881504773
200558,6337.979572738917
200559,1332.4267351806932
200560,2622.1909645640653
200561,4381.736319351611
200562,20023.521696164258
200563,5541.7777461134865
200564,9500.521612920274
200565,25969.844722685317
200566,8958.802140999447
200567,2108.5875497682023
200568,8246.216160371336
200569,274.8368185504079
200570,1826.8662490137317
200571,3939.858623460792
200572,10950.876676573023
200573,16455.171472072187
200574,922.2780288299625
200575,1233.839956570835
200576,930.997108889052
200577,797.350040027467
200578,20941.000567378185
200579,240.31437524537958
200580,5641.597962775024
200581,1615.5546809497166
200582,6346.967368731092
200583,993.8409267636432
200584,17566.27031806136
200585,8298.675725818515
200586,4707.21082342742
200587,1480.4946856731501
200588,3896.2417984405565
200589,2433.7023878346845
200590,210.8794391824526
200591,9510.980712040684
200592,4055.996252989075
200593,10229.683618275918
200594,8876.903719198355
200595,662.8471241970501
200596,4457.371888958621
200597,22820.9456156738
200598,11183.811781874421
200599,3801.2170570439175
200600,6953.355921513643
200601,8731.690106034297
200602,10048.508729407811
200603,26316.50118327925
200604,11026.49222926272
200605,1360.6697280388046
200606,4037.072083491008
200607,7401.640592494248
200608,9052.510831798005
200609,846.7068266964835
200610,7694.56260358416
200611,14103.502511134877
200612,9379.912389747544
200613,965.9651162641273
200614,637.0104277647517
200615,820.562068213789
200616,2721.820132803523
200617,1954.1861079656765
200618,4877.305447158258
200619,285.28739026582986
200620,2402.3877769617707
200621,10592.797785745352
200622,4874.705493868165
200623,18785.7744134397
200624,1205.4090416610668
200625,948.183603145407
200626,2520.493289546842
200627,7072.375320842776
200628,6639.241454446485
200629,7646.287069716074
200630,2223.886113213164
200631,12706.468627037666
200632,1492.594526354117
200633,4528.653702549276
200634,1926.7381910863332
200635,4906.389692523284
200636,17667.400475721013
200637,17177.13350906111
200638,1507.3111085170233
200639,1829.8591678250323
200640,1236.234917152326
200641,2628.1265023537285
200642,924.4068093836203
200643,6595.768893578084
200644,22473.66820649193
200645,2804.8189013806877
200646,7178.531080662353
200647,9824.909362711056
200648,129.300470907972
200649,6297.074881447309
200650,5958.707151082548
200651,5340.988206861612
200652,508.95986688001204
200653,6373.921836141472
200654,2965.4547993187234
200655,14220.702911242326
200656,1711.3717629404193
200657,4961.648585960932
200658,7843.237606321757
200659,3258.4134883510274
200660,6634.86058459168
200661,8876.753719726905
200662,2169.4008856053297
200663,1563.941050795348
200664,1858.9485197501547
200665,5607.524381008305
200666,1794.3870643757568
200667,12917.684792380358
200668,20723.7283925049
200669,1414.7087887639225
200670,8317.27058569415
200671,1272.3762621227534
200672,1384.3018410370046
200673,13698.62243614261
200674,5383.862359510695
200675,6018.982846763745
200676,5527.899850851983
200677,9177.655080636794
200678,2022.9551928298383
200679,1943.5850799788545
200680,6545.434204208395
200681,3076.1164887558343
200682,2941.9643349947464
200683,1.4499171340622752
200684,347.74267602117635
200685,1188.44815645185
200686,3076.9029754729254
200687,3162.5039181683187
200688,804.0719525619318
200689,11037.220463745456
200690,1658.4101969421404
200691,2912.5820681718883
200692,3677.8320313650597
200693,6686.17052024029
200694,293.04397430271297
200695,342.2689079911703
200696,6418.380880808472
200697,3647.793730624481
200698,28793.208268264338
200699,582.7377952824378
200700,1750.8216976315407
200701,6798.786468701311
200702,782.1832105795024
200703,7228.611551083127
200704,630.8859493821618
200705,1127.6932168911649
200706,4123.449873523566
200707,1892.1109815017248
200708,724.8208023648219
200709,2313.965911752386
200710,597.4358920857597
200711,5233.703304856545
200712,12485.169383160752
200713,10777.16600296616
200714,1928.735215497602
200715,34076.467297947405
200716,1594.7324527736696
200717,1414.7584339406349
200718,5498.6582571559065
200719,3796.6424056338465
200720,2783.410718635383
200721,1893.1768985887452
200722,2381.7770956639383
200723,4045.5871905871986
200724,857.8149971671991
200725,3257.710715555688
200726,290.2550665842782
200727,300.07310631239
200728,3755.087712953963
200729,4249.023178578018
200730,1762.0070216253412
200731,4818.732680118255
200732,897.0238512999849
200733,6516.892016782215
200734,2362.7579498129926
200735,939.0060699292005
200736,15769.831374703997
200737,8558.884811779006
200738,1717.8865016060686
200739,462.57872136944775
200740,6511.921944665819
200741,2509.740872131497
200742,7259.227655479137
200743,7025.998324786968
200744,2596.292045367357
200745,4110.676460967912
200746,1119.252150866628
200747,1193.4832637473196
200748,38154.457502229416
200749,762.13316683483
200750,12678.953499078674
200751,6179.703372882223
200752,2897.974797999129
200753,4677.042855099461
200754,2628.7911853561986
200755,2964.990061760186
200756,4759.919264032158
200757,3507.4849013509233
200758,1978.5695661583845
200759,1015.3080812711169
200760,17278.678387820386
200761,4646.262612103128
200762,2980.476032366038
200763,2616.1362637275643
200764,804.3479580296096
200765,13949.281139420928
200766,1233.465505152923
200767,1031.2122526627036
200768,1102.368120298259
200769,14720.36442842182
200770,331.95683209859396
200771,4559.898295443378
200772,2163.0135522624014
200773,4908.950839878533
200774,13559.907301190819
200775,2680.7534097086746
200776,2736.8193865812354
200777,3732.7104826625873
200778,1886.7811419419118
200779,3668.768230834431
200780,833.6523794539477
200781,4813.328595914802
200782,607.2520705640624
200783,41624.26161559821
200784,1301.3875364876515
200785,1687.578254054456
200786,5180.1129534669435
200787,3719.888244743249
200788,9631.542308707802
200789,765.8702016182278
200790,3127.1566422198084
200791,4808.414464006001
200792,3065.810835193978
200793,5533.27992102749
200794,25882.233736640643
200795,3741.8299400172705
200796,204.97940399391723
200797,4548.195472030118
200798,4728.902888046661
200799,20662.036020905478
200800,1887.4075144162198
200801,423.8877285513462
200802,181.0565593179005
200803,2631.382804560627
200804,3774.1209653502583
200805,7840.197080726706
200806,5409.762087959951
200807,541.8478677130015
200808,3024.129565491642
200809,2097.4793132529057
200810,2827.31449080494
200811,856.927869639032
200812,4324.276883782018
200813,21658.080335566883
200814,1122.068663647187
200815,1402.1522170277701
200816,11258.857529401528
200817,1199.3222049577353
200818,6582.005467180949
200819,5899.527802452867
200820,792.6296252483834
200821,4927.730690904142
200822,7119.346238200635
200823,3763.28603831817
200824,712.9115348642647
200825,12992.041928038068
200826,1908.860693048428
200827,2964.051396873111
200828,11520.390583062073
200829,12253.089180338797
200830,7383.333080911843
200831,4275.497822998817
200832,5988.766531948102
200833,1247.6339094124971
200834,1728.8523078955682
200835,1721.849474513749
200836,2000.6261458335055
200837,3558.914937798179
200838,1371.752289990453
200839,5291.051294151982
200840,3769.880243834143
200841,6597.178203848152
200842,3314.626751389802
200843,3884.6539555015324
200844,7900.537791629602
200845,593.6241785138063
200846,5599.234272403501
200847,3301.435606700722
200848,880.6900632104741
200849,13640.470524981607
200850,976.925524829103
200851,9085.715368650868
200852,1377.2233796080209
200853,6678.9848541785195
200854,13828.292599908858
200855,3775.35321487495
200856,3527.864114479994
200857,892.9212081033922
200858,18242.67285870116
200859,2259.9499743070237
200860,7413.370585574758
200861,1737.0564561686533
200862,13323.81408615692
200863,2763.127549684009
200864,919.0644323804174
200865,27326.56535253062
200866,7521.0097317217815
200867,4610.383889679299
200868,2563.2031321035647
200869,885.4404893361416
200870,12637.932154786906
200871,2142.4647320210033
200872,10761.836384294296
200873,710.7799878823666
200874,1885.501758798936
200875,3366.70661744627
200876,5229.510885102486
200877,3150.1154563878044
200878,8774.15696902182
200879,523.3539646183347
200880,282.59565479613957
200881,418.98899580999125
200882,7957.880587340784
200883,7350.444815644891
200884,1368.01777878865
200885,2302.1690650498913
200886,7119.701105509268
200887,1407.446646084084
200888,1262.7810548820623
200889,2783.177922334985
200890,1475.5257097311915
200891,897.5519223666548
200892,7310.768051159873
200893,1416.8350989448606
200894,843.3358045293525
200895,6390.419351748718
200896,4440.066084486385
200897,1889.7559928668816
200898,13822.940786847548
200899,4291.168802906879
200900,7343.0215785748005
200901,4015.2536243373606
200902,18390.09538698119
200903,351.882081867952
200904,1308.9192383524373
200905,2041.2923400619454
200906,10001.152784359041
200907,1211.9709693230689
200908,626.6512946699053
200909,219.6565494687086
200910,1738.5476589867521
200911,864.2353717805161
200912,4017.975620273305
200913,5593.912222699178
200914,4903.807984157369
200915,3486.147135758324
200916,1547.1482252121214
200917,14838.567384836511
200918,816.8876500898683
200919,3805.8433349193965
200920,1171.5175191109574
200921,5548.051914089523
200922,655.2031379929381
200923,14678.598027789918
200924,1275.0320251705668
200925,8301.119192873597
200926,558.2338817504913
200927,307.678682071604
200928,5088.473936132277
200929,823.7612001742531
200930,13365.576013009202
200931,2172.393265297086
200932,932.9166615264746
200933,18534.884288043955
200934,6786.938756483274
200935,2253.6664405178926
200936,8742.833091307592
200937,28991.03541960483
200938,13173.432903574267
200939,4212.995026782355
200940,2716.3365567042006
200941,431.59220703419686
200942,863.6906463239632
200943,1780.6221800863511
200944,19310.11848317429
200945,1679.3785503530676
200946,1321.1607679758174
200947,836.3256648020111
200948,7098.640092491349
200949,17628.114608128963
200950,5211.373667296105
200951,7488.540638918622
200952,12512.092374255317
200953,2083.4257145852484
200954,1328.5582100817037
200955,19312.108206581222
200956,4730.393798868496
200957,2777.125263195093
200958,1311.2595251913135
200959,1024.8157486072982
200960,3743.275567636519
200961,5501.917465778169
200962,8499.592655617891
200963,1035.8873631351605
200964,2411.203578647504
200965,5612.116635996161
200966,3036.7421168153232
200967,4234.557809054166
200968,4048.6360696844963
200969,3362.978377793256
200970,13373.537277430618
200971,1373.6263159085747
200972,4263.400308345481
200973,10949.618237173383
200974,17228.541512935954
200975,3580.5164749482524
200976,30786.4696635143
200977,12574.58410675994
200978,2244.715741563042
200979,627.1409842901849
200980,10427.570183554291
200981,1998.1082555030562
200982,5844.083626973594
200983,999.2653087218366
200984,629.804559857103
200985,25503.932988889945
200986,13960.989102080735
200987,1099.2317394428296
200988,339.2510403239288
200989,1198.9697490601106
200990,661.5548991854282
200991,1285.3229444953804
200992,3370.5717778289354
200993,362.0859473085107
200994,2809.2441123772633
200995,1472.3597329282536
200996,7202.624231963628
200997,80.40022715502195
200998,1429.4738485058326
200999,8933.450815705688
201000,5242.02272502718
201001,8384.950225950999
201002,17851.596850757654
201003,15713.948751185557
201004,367.51019104314753
201005,661.5006733040964
201006,5098.29429857238
201007,1491.636854625651
201008,6552.229523956175
201009,5015.884653943625
201010,7783.895216752927
201011,12501.469244936328
201012,3831.548141585594
201013,11244.549748747515
201014,2441.3607459230434
201015,6084.127044369043
201016,1426.1220456641654
201017,3025.3106662812647
201018,2555.8507432322704
201019,12512.154971399108
201020,7064.127587700894
201021,1875.4971623228284
201022,6925.537049715865
201023,30217.57511180357
201024,6144.1011724524915
201025,2530.7850566841835
201026,5282.242613804017
201027,3713.5800796555995
201028,3636.48629765437
201029,1610.4058273915975
201030,6353.68387831666
201031,15064.263352389105
201032,1003.2380747565416
201033,9299.967661258366
201034,180.06313994174403
201035,4533.0169589426505
201036,1222.7106749334362
201037,1794.7614560102597
201038,1319.1420598399486
201039,4369.318052781512
201040,1451.1507043518
201041,372.82659563351683
201042,3316.396942171732
201043,895.5649576678759
201044,6653.499967818782
201045,3953.667567877338
201046,2235.7202712494613
201047,808.7271258428984
201048,8410.104289983654
201049,640.5155030355872
201050,6160.558221749954
201051,1379.1910065596064
201052,4230.810847017687
201053,852.7500826651146
201054,2973.472519572205
201055,3964.501045142627
201056,2807.9728031699447
201057,1911.163663072241
201058,8651.040269765108
201059,9250.13428414347
201060,666.9482163474318
201061,10826.234246701319
201062,3010.016368702492
201063,23714.82552035005
201064,1818.5397671305723
201065,1684.343675997453
201066,1035.8463076182868
201067,15526.976324319341
201068,13187.739219308825
201069,2842.620548901019
201070,24666.69188108809
201071,570.773357034512
201072,2367.241234560245
201073,2350.022730322261
201074,23169.873240408735
201075,3769.0640397280313
201076,1783.8135355483146
201077,6935.99605145679
201078,2184.0325680848136
201079,10266.95672300966
201080,3030.4952251049262
201081,18155.632328646498
201082,5154.104095801116
201083,964.42433460761
201084,864.1811542246184
201085,1368.5785057280173
201086,9876.796194650018
201087,1938.294734840421
201088,6199.972502557278
201089,6741.782694112731
201090,7674.738721751522
201091,486.15550726983884
201092,6991.108467666714
201093,1831.4970378634025
201094,5140.7765428019575
201095,2112.918998426455
201096,3236.7406219796676
201097,385.82914599055357
201098,5255.862363634471
201099,483.21305240933543
201100,2041.095826052699
201101,8058.440297545099
201102,2806.4863431402855
201103,4105.064531300713
201104,2853.9121695435797
201105,5935.058516460579
201106,718.7483271092678
201107,1086.7880953359208
201108,1949.1953321829237
201109,7053.280303463505
201110,2993.72681974589
201111,4182.275294061696
201112,10139.725782583946
201113,6942.767094350354
201114,3995.514717521367
201115,22960.268062492778
201116,847.6485806731346
201117,953.7182465833575
201118,1360.2795125842758
201119,4973.675080285696
201120,3202.3798063190607
201121,2637.6032027032934
201122,8490.87063546416
201123,6569.728860276464
201124,12606.070483077372
201125,1439.2418737937746
201126,351.57513954851845
201127,11407.31341751109
201128,6995.997065546824
201129,19932.64102169527
201130,3374.534810568286
201131,2844.2646268413823
201132,4778.014325974629
201133,2254.4903608997765
201134,7012.189761915248
201135,2418.3174514447255
201136,5744.484576992826
201137,598.5499414929734
201138,765.8314958759694
201139,5461.794453184284
201140,12252.76143299304
201141,565.0862421375838
201142,1806.366898339816
201143,8664.558000447494
201144,2013.1580652041202
201145,7026.003686887256
201146,3062.8806415426347
201147,3332.0916731603943
201148,2383.5985111410046
201149,811.7719345879591
201150,3606.2729038489824
201151,10674.562084724204
201152,1408.938506656485
201153,1949.0683087465407
201154,6691.1679616045385
201155,4167.985535632039
201156,1253.141820894342
201157,883.1357998253541
201158,1422.4387512263932
201159,1527.1768014962295
201160,671.0492255288478
201161,3031.867496643464
201162,711.3274070423602
201163,8074.832291644988
201164,1911.3022194901027
201165,1194.278841117498
201166,3031.2863049535135
201167,797.4948655272163
201168,838.3398142397684
201169,1792.0224623801823
201170,12508.915501893418
201171,7246.947257787913
201172,13153.737254179996
201173,15172.135000270791
201174,430.7667372733597
201175,1502.842960635664
201176,1899.2313207298535
201177,1832.8821518570755
201178,3660.5342807584075
201179,1027.52591067178
201180,2057.541371689762
201181,13835.594123554201
201182,685.2057481993056
201183,3227.410779176816
201184,2226.844815362034
201185,3648.843563024242
201186,885.8649982300578
201187,13189.560310960249
201188,3690.4766660967484
201189,33166.93834567625
201190,2161.070968676535
201191,10569.998484996851
201192,3606.244093382865
201193,1051.0965461688988
201194,426.352771760134
201195,4026.232494628262
201196,7083.788544373017
201197,7016.93153068967
201198,4773.64998811932
201199,810.30220588615
201200,5015.928937796698
201201,147.01118866649483
201202,20494.719503665612
201203,1333.7560826090198
201204,2626.387366965351
201205,1888.38353023663
201206,2660.3201391360194
201207,3857.9289706657937
201208,10129.943883837965
201209,562.482031738897
201210,6128.823811092176
201211,223.6072587373622
201212,21342.72271155008
201213,7474.736137476801
201214,23656.130525312605
201215,1383.197658861532
201216,1487.571499763443
201217,-63.45888857137706
201218,1984.6259982794463
201219,616.8214393800145
201220,3263.5182658465155
201221,3037.3343003098853
201222,3298.3073142223716
201223,9767.709108493651
201224,14588.743172146551
201225,4362.848539803199
201226,1475.199124072199
201227,3187.5591976280953
201228,1956.3104841698776
201229,13729.080582371389
201230,2549.9174697553203
201231,5057.769209974462
201232,18643.013107949468
201233,4672.950815876797
201234,27472.49012137093
201235,21521.9895260553
201236,3364.185434608139
201237,14537.430199847931
201238,1248.9580454208744
201239,11105.90622706633
201240,1199.9524127316363
